GBR_NAME,LABEL_ID,X_COORD,Y_COORD
U/N Reef,99-505,143.91281128,-10.62116051
Asp Shoals,99-506,142.37261963,-10.62128639
U/N Reef,99-507,143.90116882,-10.62301826
U/N Reef,99-508,143.43829346,-10.62349892
U/N Reef,99-509,143.47171021,-10.62406254
U/N Reef,99-510,143.90826416,-10.62424183
U/N Reef,99-511,143.93264771,-10.6364069
Morilug Reef,99-304,142.68212891,-10.64336491
Kai-Damun Reef,99-305,142.84977722,-10.65218353
U/N Reef,99-306,142.75430298,-10.65924644
Mid Rock,99-309,142.59761047,-10.67684746
Quetta Rock,99-310,142.63031006,-10.6703167
Akone Reef,99-311,142.66995239,-10.66781425
U/N Reef,99-312,142.68395996,-10.66777039
U/N Reef,99-345,143.37475586,-10.62315369
U/N Reef,99-346,143.22283936,-10.63656139
U/N Reef,99-512,143.94122314,-10.63706112
U/N Reef,99-513,143.92826843,-10.63938808
U/N Reef,99-514,143.95027161,-10.6531477
U/N Reef,99-515,142.28140259,-10.69026089
U/N Reef,99-517,142.38166809,-10.70295334
U/N Reef,99-518,142.35195923,-10.70862865
U/N Reef,99-347,143.03775024,-10.64728355
U/N Reef,99-379,143.5645752,-10.6210928
U/N Reef,99-380,143.65130615,-10.6337719
U/N Reef,99-383,143.94801331,-10.67279911
U/N Reef,99-388,143.88838196,-10.67155743
Reid Rock,99-389,142.64349365,-10.59568882
Marina Rock,99-390,142.38269043,-10.46338081
Pearl Rock,99-391,142.33735657,-10.54577446
U/N Reef,99-393,142.10798645,-10.35225391
U/N Reef,99-519,142.43865967,-10.7097168
U/N Reef,99-520,142.36959839,-10.71320534
U/N Reef,99-521a,142.39076233,-10.74054527
U/N Reef,99-521b,142.41482544,-10.71356201
U/N Reef,99-522,142.29490662,-10.72233105
U/N Reef,99-394,142.05433655,-10.35640526
U/N Reef,99-395,143.94000244,-10.35257435
U/N Reef,99-396,142.90185547,-10.35701942
U/N Reef,99-397,142.20497131,-10.35999966
U/N Reef,99-398,143.93327332,-10.36300755
U/N Reef,99-399,142.36276245,-10.3681736
U/N Reef,99-523,142.41331482,-10.72872162
U/N Reef,99-524,142.42027283,-10.73625088
U/N Reef,99-525,142.25686646,-10.73745918
U/N Reef,99-526,142.40895081,-10.74411583
U/N Reef,99-527,142.25106812,-10.74208069
U/N Reef,99-528,142.22390747,-10.74445343
U/N Reef,99-529,142.39518738,-10.76003361
U/N Reef,99-400,142.12007141,-10.37453079
U/N Reef,99-401,143.58398438,-10.37177181
U/N Reef,99-402,143.9322052,-10.37400913
U/N Reef,99-403,143.55805969,-10.37684345
U/N Reef,99-404,143.54101563,-10.3779726
U/N Reef,99-405,143.92689514,-10.38629723
Gubmarau Reef,99-406,143.31996155,-10.38750362
U/N Reef,99-407,144.42483521,-10.39163113
U/N Reef,99-530a,142.37217712,-10.75922489
U/N Reef,99-530b,142.37446594,-10.7644434
U/N Reef,99-531,142.21340942,-10.76595116
U/N Reef,99-532,142.38648987,-10.76795387
U/N Reef,99-533,142.39770508,-10.77231026
U/N Reef,99-534,142.21624756,-10.79534626
U/N Reef,99-535,142.31785583,-10.83879471
U/N Reef,99-536,142.35838318,-10.84248734
U/N Reef,99-537,142.34820557,-10.84471703
U/N Reef,99-408,143.93966675,-10.39590645
U/N Reef,99-409,142.10569763,-10.40164375
U/N Reef,99-410,142.08807373,-10.40196323
U/N Reef,99-411,143.68026733,-10.40426159
U/N Reef,99-412,142.12106323,-10.40513325
U/N Reef,99-413,143.49008179,-10.40641785
U/N Reef,99-414,143.55044556,-10.40884876
Susur Reef,99-415,143.24757385,-10.4130106
U/N Reef,99-416,142.19416809,-10.42151928
U/N Reef,99-417,143.93301392,-10.42653561
U/N Reef,99-418,143.74188232,-10.42785358
U/N Reef,99-419,143.90977478,-10.43519688
U/N Reef,99-420,143.59120178,-10.43987274
U/N Reef,99-538,142.02526855,-10.84988022
U/N Reef,99-539,142.03067017,-10.88249016
U/N Reef,99-540,142.34033203,-10.88692379
U/N Reef,99-541,142.02375793,-10.94591045
U/N Reef,99-542,142.04104614,-10.95924282
U/N Reef,99-543,142.00819397,-10.97213459
U/N Reef,99-545,142.03926086,-10.49806881
U/N Reef,99-809,143.9584198,-10.68156528
U/N Reef,99-421,143.91273499,-10.44013119
U/N Reef,99-422,143.38131714,-10.44153595
U/N Reef,99-423,143.92022705,-10.44725609
U/N Reef,99-424,143.4752655,-10.45075321
Beresford Shoals,99-425,142.34686279,-10.4510088
U/N Reef,99-426,143.43640137,-10.45151424
U/N Reef,99-427,142.20481873,-10.45186138
U/N Reef,99-428,143.64826965,-10.45269299
U/N Reef,99-429,143.92172241,-10.45942211
U/N Reef,99-430,142.44352722,-10.46149445
U/N Reef,99-431,142.04185486,-10.46810913
U/N Reef,16-118,145.64805603,-16.3170414
Passage Islet Reef,20-006,148.44236755,-20.06514931
U/N Reef,20-016b,148.50799561,-20.08583832
Middle Banks,11-222a,143.50505066,-11.76433372
Oyster Rock,18-041,146.298115,-18.503627
Morning Cay,21-371,0,0
U/N Reef,99-432,143.90913391,-10.46963501
U/N Reef,99-433,142.16802979,-10.47296429
U/N Reef,99-434,143.13850403,-10.4736433
U/N Reef,99-435,143.55560303,-10.47472191
Au-Masig Reef,99-436,143.29127502,-10.47605515
U/N Reef,99-437,143.90736389,-10.47798824
U/N Reef,99-438,142.25961304,-10.47799015
Alert Patches,99-439,142.35360718,-10.4849968
Alert (Mehigan) Rocks,99-439,142.36228943,-10.48596096
U/N Reef,99-440,143.67175293,-10.4850235
U/N Reef,99-441,142.20567322,-10.48509693
U/N Reef,99-442,143.91708374,-10.49137115
U/N Reef,99-443,142.24971008,-10.49406433
Snake Cays,22-001,149.580553,-22.007732
U/N Reef,99-444,143.47929382,-10.4951334
U/N Reef,99-445,142.44638062,-10.49740696
U/N Reef,99-446,143.72596741,-10.49639702
U/N Reef,99-447,143.41654968,-10.50092697
U/N Reef,99-448,143.89033508,-10.50344563
U/N Reef,99-449,142.17643738,-10.51048851
U/N Reef,99-450,142.29524231,-10.51238918
U/N Reef,99-451,142.17478943,-10.51396465
U/N Reef,99-452,142.21864319,-10.51411247
Reeves Shoal,99-453,142.44544983,-10.52763081
Edwards Rock,99-454,142.44189453,-10.5144825
Bungaree Shoals (No 1),99-455a,142.61761475,-10.51681709
Bungaree Shoals (No 2),99-455b,142.60820007,-10.53341198
Bungaree Shoals (No 3),99-455c,142.59187317,-10.5338068
U/N Reef,99-456,143.91650391,-10.51833916
U/N Reef,99-457,143.10527039,-10.52569485
U/N Reef,99-458a,142.30522156,-10.53689861
U/N Reef,99-458b,142.29649353,-10.52021313
U/N Reef,99-459,142.27232361,-10.52807617
U/N Reef,99-460,143.89248657,-10.53761864
Wap Reef,99-461,143.35455322,-10.53966808
Wilson Island Reef,23-050,151.89030457,-23.29052353
Wreck Island Reef,23-051,151.96539307,-23.33036804
Passage Rocks,23-822,150.92938232,-23.16889381
Oyster Rock,23-823,151.37800598,-23.88230324
Creek Rocks,24-001,151.51490784,-24.00698853
Jansen Rock,24-002,151.72235107,-24.00341988
U/N Reef,24-003,151.73551941,-24.00552177
Middle Rocks (No 1),24-004a,151.77482605,-23.99573326
Middle Rocks (No 2),24-004b,151.77606201,-23.99699974
Inner Rocks,24-005,151.76846313,-24.01274109
Red Rocks Reef,24-006,151.95077515,-24.26165771
Wreck Rocks,24-007,151.96464539,-24.3110714
Delcomyn Reef,22-082,150.76344299,-22.44829369
Entrance Island Reef,22-083,150.77381897,-22.47928238
U/N Reef,22-084,152.46496582,-21.99973488
U/N Reef,22-085,152.34616089,-22.01666451
Wilson Reef,22-086,152.44837952,-22.01743889
Launch Rocks (South),22-165b,150.78451538,-22.52855492
Sunset Rock,22-166,150.24343872,-22.31527519
Earl Banks,22-167,150.40493774,-22.32661629
U/N Rock,22-168,150.05181885,-22.13039207
Heron Reef,23-052a,151.97113037,-23.44615173
U/N Reef,23-052b,151.99363708,-23.47618866
Wistari Reef,23-053,151.87670898,-23.46987534
Lady Elliot Island Reef,24-008,152.71542358,-24.11328316
Herald Patches (No 1),24-009a,152.66725159,-24.20955276
Herald Patches (No 2),24-009b,152.74205017,-24.20573807
Herald Patches (No 3),24-009c,152.75134277,-24.21541977
U/N Reef,24-010,153.10368347,-24.38815498
Porpoise Shoal,24-011,153.14909363,-24.64278793
Long Shoal,24-012,153.12510681,-24.52519226
U/N Reef,22-087,152.27824402,-22.02036667
U/N Reef,22-088a,152.15774536,-22.02577591
U/N Reef,22-088b,152.13975525,-22.01519012
U/N Reef,22-089,152.07344055,-22.03321266
U/N Rock,22-814,150.65893555,-22.34252739
U/N Reef,22-816,152.47396851,-22.17310524
Observation Rock (No 1),22-816a,150.77058411,-22.52010536
Observation Rock (No 2),22-816b,150.77047729,-22.52090073
U/N Reef,22-817,152.49728394,-22.23873711
Creek Rock,22-817,150.75559998,-22.53833199
Sykes Reef,23-054,152.03375244,-23.43322182
One Tree Island Reef,23-055a,152.06114197,-23.4956665
U/N Reef,23-055b,152.04714966,-23.47586441
U/N Reef,23-055c,152.07925415,-23.47324371
Rundle Reef,23-056,151.27566528,-23.53397751
Chesterman Reef,22-090,152.42874146,-22.04010582
U/N Reef,22-091,152.33093262,-22.05775452
U/N Reef,22-092,152.47737122,-22.07732201
Abrahams Reef,22-093,152.48748779,-22.10082817
Herald No 1,22-094,152.25547791,-22.09478951
U/N Cay,22-095,152.35127258,-22.10388947
U/N Reef,22-818,152.53590393,-22.19950676
U/N Reef,22-819,152.54141235,-22.21436882
U/N Reef,22-820,152.55342102,-22.2181778
U/N Reef,22-821,152.58311462,-22.23521042
U/N Reef,22-822,152.57028198,-22.2753582
U/N Reef,22-823,152.62332153,-22.27673149
U/N Reef,22-824,152.64994812,-22.2139225
U/N Reef,22-825,152.66448975,-22.22339821
U/N Reef,22-826,152.67611694,-22.21496773
U/N Reef,22-827,152.70806885,-22.25904655
Bass Shoals,23-057,151.27149963,-23.55726433
Keppel Rocks Reef,23-058,151.04977417,-23.43000603
Keppel Rocks (No 1),23-058a,151.04866028,-23.42887115
Keppel Rocks (No 2),23-058b,151.05541992,-23.43511009
Keppel Rocks (No 3),23-058c,151.05987549,-23.44268417
Curtis Island Reef (No 1),23-059a,151.02030945,-23.45039749
Curtis Island Reef (No 2),23-059b,151.06239319,-23.44907761
Curtis Island Reef (No 3),23-059c,151.28105164,-23.67568588
U/N Reef,22-095,152.36013794,-22.10380173
U/N Reef,22-096,152.28662109,-22.10918236
U/N Cay,22-097,152.43788147,-22.17373085
U/N Reef,22-097,152.44947815,-22.16904068
U/N Reef,22-098,152.49511719,-22.20027733
U/N Reef,22-828,152.28701782,-22.00428391
U/N Reef,22-829,152.29925537,-22.07191658
U/N Reef,22-830,152.31393433,-22.12415504
U/N Reef,22-831,152.34751892,-22.13559914
U/N Reef,22-832,152.33248901,-22.08049202
U/N Reef,22-833,152.36924744,-22.12428284
U/N Reef,22-834,152.37477112,-22.06201363
U/N Reef,22-835,152.37631226,-22.09375
U/N Reef,22-836,152.40299988,-22.05840492
U/N Reef,22-837,152.4098053,-22.05709076
U/N Reef,22-838,152.40068054,-22.13669395
Curtis Island Reef (No 4),23-059d,151.30781555,-23.748106
Rat Reef,23-060,151.31787109,-23.76475906
North Point Reef (Facing Island Reef),23-061a,151.33428955,-23.75416183
Facing Island Reef (No 2),23-061b,151.32672119,-23.76521111
Pearl Ledge (Facing Island Reef No 3),23-061c,151.36373901,-23.8014431
Facing Island Reef (No 4),23-061d,151.38169861,-23.83031845
Alnwick Reef,22-031,150.38522339,-22.01322174
Hexham Reef,22-032,150.36723328,-22.01821327
Danger Reef,22-033,150.1618042,-22.00987434
Hackie Reef,22-099,152.41433716,-22.26186752
U/N Reef,22-100,152.50312805,-22.299366
U/N Reef,22-101,152.62712097,-22.0028801
U/N Reef,22-839,152.47848511,-22.05398941
U/N Reef,22-840,152.49977112,-22.07751846
U/N Reef,22-841,152.51834106,-22.02001953
U/N Reef,22-842,152.54067993,-22.0200386
U/N Reef,22-843,152.54393005,-22.00943756
U/N Reef,22-844,152.55215454,-22.01573753
U/N Reef,22-845,152.56410217,-22.08251953
U/N Reef,22-846,152.5716095,-22.11337662
U/N Reef,22-848,152.65489197,-22.04643059
U/N Reef,22-849,152.70336914,-22.11214066
East Point Ledge (Facing Island Reef),23-061e,151.39326477,-23.85713768
Facing Island Reef (No 6),23-061f,151.378479,-23.87968254
Manning Reef,23-062,151.35610962,-23.85565186
Sable Chief Rocks Reef,23-064,151.38822937,-23.81376076
Sable Chief Rocks,23-064,151.38816833,-23.81382561
East Banks (East),23-065a,151.39343262,-23.90062332
East Banks (West),23-065b,151.41526794,-23.89655304
Curtis Rock Reef,23-066,151.48129272,-23.93275642
Curtis Rock,23-066,151.48118591,-23.93297195
Seal Rocks,23-067,151.48745728,-23.9553566
Seal Rocks Reef (No 1),23-067a,151.4941864,-23.95011902
Seal Rocks Reef (No 2),23-067b,151.48506165,-23.96214294
Seal Rocks Reef (No 3),23-067c,151.48217773,-23.97415543
Otterbourne Reef,22-034,150.28771973,-22.02418709
Two Round Rocks Reef,22-035,150.09788513,-22.03081703
Two Round Rocks (East),22-035a,150.1013031,-22.02841187
Two Round Rocks (West),22-035b,150.098526,-22.03192902
Steep Reef,22-036,150.4506073,-22.03599739
Low Island Reef,22-037,150.09828186,-22.04639244
Clara Island Reef,22-038,150.22903442,-22.30719376
Table Rock,22-039,150.30181885,-22.03129387
Chinaman Reef,22-102,152.65826416,-22.0051918
Half Moon Reef,22-103,152.72612,-22.01127243
Horseshoe Reef (No 1),22-104a,152.58039856,-22.04248619
Horseshoe Reef (No 2),22-104b,152.56454468,-22.0443325
Horseshoe Reef (No 3),22-104c,152.57243347,-22.05807686
U/N Reef,22-850,152.70979309,-22.00790977
U/N Reef,22-851,152.74041748,-22.03745079
Conical Rocks Reef,23-001,150.8769989,-23.03621864
Conical Rocks,23-001,150.87721252,-23.03773499
Corroboree (Te-ri-mul) Reef,23-002,150.87962341,-23.04696274
Outer (O-nun) Rocks,23-003,150.95321655,-23.06445313
Erskine Reef,23-068,151.77363586,-23.50185394
Mast Head Reef,23-069,151.72671509,-23.52691841
Irving Reef,23-070,151.62731934,-23.53884888
Donovan Shoal,22-040,150.27516174,-22.15557671
North Rock Reef,22-041,150.35597229,-22.17988205
North Rock,22-041,150.35766602,-22.1803093
Mumford Reef,22-042,150.36090088,-22.19195747
White Rocks Reef,22-043,150.25120544,-22.20283699
White Rocks,22-043,150.25259399,-22.20218849
Ten Pin Reef,22-044,150.35214233,-22.20464134
Ten Pin Rock,22-044,150.35150146,-22.20356369
Holt Island Reef,22-045,150.37442017,-22.20710564
U/N Reef,22-105,152.50454712,-22.05869484
U/N Reef,22-106,152.73783875,-22.05660439
U/N Reef,22-107,152.77597046,-22.05346489
Ron Isbel Reef,22-108,152.63096619,-22.06573105
Sanctuary Reef,22-109,152.67567444,-22.06676674
U/N Reef,22-110,152.59646606,-22.06586647
U/N Reef,22-111,152.52206421,-22.07334137
U/N Reef,22-112,152.59587097,-22.08454323
North Keppel (Ko-no-mie) Island Reef (No 1),23-004a,150.90046692,-23.06347847
North Keppel (Ko-no-mie) Island Reef (No 2),23-004b,150.89289856,-23.08244133
Pumpkin Reef,23-005,150.89866638,-23.09467316
Square Rocks Reef,23-006,150.88470459,-23.09677124
Square Rocks (North),23-006a,150.88542175,-23.09859085
Square Rocks (South),23-006b,150.88554382,-23.09987259
Sloping Reef,23-007,150.89718628,-23.09815407
Polmaise Reef,23-071,151.67791748,-23.55586243
Rock Cod Shoal,23-072,151.61776733,-23.67429924
Ethel Rocks,23-073,151.6232605,-23.96910286
U/N Reef,23-074a,151.62489319,-23.97248268
U/N Reef,23-074b,151.644104,-23.97548866
U/N Reef,23-074c,151.65745544,-23.98127174
U/N Reef,23-074d,151.67492676,-23.9881897
Outer Rocks (No 1),23-075a,151.77436829,-23.97943115
Outer Rocks (No 2),23-075b,151.77510071,-23.97797203
U/N Reef,22-046,150.37095642,-22.21692276
Ripple Island Reef (No 1),22-047a,150.4389801,-22.20445824
Ripple Island Reef (No 2),22-047b,150.42280579,-22.21774101
Ripple Island Reef (No 3),22-047c,150.43809509,-22.2144146
Harrison Reef,22-048,150.41181946,-22.21735001
U/N Reef,22-113,152.64712524,-22.09456444
U/N Reef,22-114,152.62452698,-22.10386276
U/N Reef,22-115,152.53358459,-22.10583496
Hook Reef,22-116,152.74171448,-22.09586525
U/N Reef,22-117,152.60931396,-22.12369537
U/N Reef,22-118,152.62887573,-22.12538719
U/N Reef,22-119,152.67634583,-22.12095451
U/N Reef,22-120,152.80116272,-22.11499977
Man And Wife (Ban-ka-boo-la-re) Rocks Reef,23-008,150.9916687,-23.11747551
Man and Wife (Ban-ka-boo-la-re) Rocks (North),23-008a,150.99255371,-23.11649704
Man and Wife (Ban-ka-boo-la-re) Rocks (South),23-008b,150.99200439,-23.11824989
Miall (Ma-ma-lon-bi) Reef,23-009,150.90542603,-23.14964104
Middle (Ba-la-ba) Island Reef,23-010,150.91575623,-23.16776657
Bluff Rock Reef,23-011,150.80419922,-23.17276382
Bluff Rock,23-011,150.80415344,-23.17279053
Great Keppel (Wop-pa) Island Reef (No 1),23-012a,150.95765686,-23.15748978
Bald Rock,23-012a,150.9928894,-23.17022133
Lamont Reef,23-076,152.0274353,-23.59870148
Fitzroy Reef,23-077,152.14743042,-23.63306427
Lingham Reef,22-049,150.27001953,-22.22875595
Turn Shoal,22-050,150.23266602,-22.20960617
Five Trees Cay (No 1),22-051a,150.33184814,-22.22712326
Five Trees Cay (No 2),22-051b,150.33390808,-22.22669029
Five Trees Cay (No 3),22-051c,150.33486938,-22.23019791
Collins Reef,22-052,150.30755615,-22.23665047
Sinker Reef,22-121,152.74615479,-22.11695099
Junior Reef,22-122,152.53179932,-22.1481514
U/N Reef,22-123,152.59759521,-22.14977264
Taiwan Reef,22-124,152.76055908,-22.15019226
U/N Reef,22-125,152.55300903,-22.15541458
U/N Reef,22-126,152.65249634,-22.16170502
Great Keppel (Wop-pa) Island Reef (No 2),23-012b,150.97557068,-23.1511116
Great Keppel (Wop-pa) Island Reef (No 3),23-012c,150.98612976,-23.17248726
Great Keppel (Wop-pa) Island Reef (No 4),23-012d,150.96603394,-23.18922997
Great Keppel (Wop-pa) Island Reef (No 5),23-012e,150.93466187,-23.18856049
Creek Rock,23-013,150.80258179,-23.20142365
Llewellyn Reef,23-078,152.18093872,-23.69460678
Boult Reef,23-079,152.27194214,-23.75748634
Hoskyn Islands Reef,23-080,152.28726196,-23.8077755
U/N Rock,22-053,150.42555237,-22.24893188
Leicester Island Reef (No 1),22-053a,150.43449402,-22.24900055
Leicester Island Reef (No 2),22-053b,150.41915894,-22.29171562
Cape Island Reef,22-054,150.47409058,-22.20664406
White Shoal,22-055,150.28445435,-22.19483948
U/N Reef,22-127,152.52345276,-22.1792717
U/N Reef,22-128,152.60446167,-22.18705177
U/N Reef,22-129,152.62690735,-22.18472099
Gater Reef,22-130,152.69818115,-22.17048645
U/N Cay,22-131,152.75823975,-22.18563461
Sunray Reef,22-131,152.76132202,-22.18341255
Halfway Island Reef,23-014,150.96990967,-23.20013618
Hannah Rock,23-015,151.00354004,-23.20149231
Humpy (Bur-ye-Bur-ye) Reef,23-016,150.96768188,-23.21115875
Pelican Island Reef,23-017,150.87335205,-23.24311829
Pelican Rock,23-017b,150.86917114,-23.2444458
U/N Reef,23-018,150.79826355,-23.17797852
Fairfax Islands Reef,23-081,152.36096191,-23.86657143
Osborn Reef,22-056,150.2288208,-22.28556442
Blind Reef,22-057,150.29214478,-22.28166962
Blind Rock,22-057,150.29226685,-22.27976418
Master Rocks Reef,22-058,150.28393555,-22.33703995
Master Rocks (North),22-058a,150.2817688,-22.33533478
Master Rocks (South),22-058b,150.28549194,-22.33812904
Bryant Rock,22-059,150.29852295,-22.30454826
Edward Island Reef,22-060,150.30178833,-22.30827332
Sun Reef,22-061,150.23995972,-22.30942726
U/N Reef,22-132,152.55490112,-22.20296288
U/N Cay,22-133,152.75135803,-22.21329308
Sandshoe Reef,22-133,152.75704956,-22.20902634
U/N Cay,22-134,152.60948181,-22.22319603
U/N Reef,22-134,152.6186676,-22.22284508
U/N Reef,22-135,152.5274353,-22.24028587
U/N Cay,22-136,152.64886475,-22.24881935
U/N Reef,22-136,152.65368652,-22.24532127
Wedge Island Reef,23-019,150.88639832,-23.27748299
Mother Macgregor Reef,23-020,150.8263092,-23.2846508
Entrance Rocks,23-021,150.83177185,-23.29370308
Round Rock Reef,23-022,150.83045959,-23.30085564
Round Rock,23-022,150.8321228,-23.29899597
Divided Reef,23-023,150.92222595,-23.30302429
Flat Rock Reef,23-024,150.84863281,-23.3140049
Flat Rock,23-024,150.84873962,-23.31404877
Split Rock Reef,23-025,150.92990112,-23.33209991
Split Rock,23-025,150.92997742,-23.33218765
Lady Musgrave Reef,23-082a,152.38720703,-23.90178299
U/N Reef,23-082b,152.39678955,-23.92109871
U/N Reef,23-083a,150.81585693,-23.22341156
U/N Reef,23-083b,150.82507324,-23.23466301
Farmers Reef,23-084,151.31813049,-23.77182007
Turtle Island Reef,23-085,151.26489258,-23.79853249
Swan Reef,22-062,150.20462036,-22.32010651
Marquis Reef,22-063,150.45228577,-22.30839729
Bay Island Reef,22-064,150.31370544,-22.32761955
Round Rock Ledges,22-065,150.45906067,-22.35005379
U/N Reef,22-137,152.68218994,-22.24365234
U/N Reef,22-138,152.56083679,-22.25679016
U/N Reef,22-139,152.60469055,-22.26438522
Sweetlip Reef,22-140,152.73731995,-22.27070427
Dicks Reef,22-141,152.66279602,-22.30785561
Peak Reef,23-026,150.93766785,-23.3489666
Arch Reef,23-027,150.94316101,-23.3606739
Arch Rock,23-027,150.94317627,-23.36060524
Girt Reef,23-028,150.81385803,-23.35746956
Quartz Reef,23-029,150.85803223,-23.42201424
Quartz Rock,23-029,150.85804749,-23.42201233
The Child Reef,23-030,151.08505249,-23.15463829
Bushy Island Reef,23-086,151.33810425,-23.83421516
U/N Reef,23-087,151.59544373,-23.42732811
U/N Reef,23-088a,151.8163147,-23.49989891
U/N Reef,23-088b,151.81655884,-23.50948524
U/N Reef,23-089,152.08717346,-23.6794548
Stuart Shoal,23-090,152.46458435,-23.87102699
Connor Rock Reef,22-066,150.32759094,-22.35583687
Akens Reef,22-067,150.26795959,-22.35756111
U/N Reef,22-068,150.33862305,-22.43372345
Tweed Reef,22-069,150.64506531,-22.00650597
U/N Reef,22-142,152.73651123,-22.29887009
U/N Reef,22-143,152.72900391,-22.32504654
U/N Reef,22-144,152.68025208,-22.33198547
